objectid_color,iso_alpha3,country,name_1,name_2,population,whostandard,natstandard,dir_rel_to_toc,pm1998,pm1999,pm2000,pm2001,pm2002,pm2003,pm2004,pm2005,pm2006,pm2007,pm2008,pm2009,pm2010,pm2011,pm2012,pm2013,pm2014,pm2015,pm2016,pm2017,pm2018,pm2019,pm2020,llpp_who5_1998,llpp_who5_1999,llpp_who5_2000,llpp_who5_2001,llpp_who5_2002,llpp_who5_2003,llpp_who5_2004,llpp_who5_2005,llpp_who5_2006,llpp_who5_2007,llpp_who5_2008,llpp_who5_2009,llpp_who5_2010,llpp_who5_2011,llpp_who5_2012,llpp_who5_2013,llpp_who5_2014,llpp_who5_2015,llpp_who5_2016,llpp_who5_2017,llpp_who5_2018,llpp_who5_2019,llpp_who5_2020,llpp_nat_1998,llpp_nat_1999,llpp_nat_2000,llpp_nat_2001,llpp_nat_2002,llpp_nat_2003,llpp_nat_2004,llpp_nat_2005,llpp_nat_2006,llpp_nat_2007,llpp_nat_2008,llpp_nat_2009,llpp_nat_2010,llpp_nat_2011,llpp_nat_2012,llpp_nat_2013,llpp_nat_2014,llpp_nat_2015,llpp_nat_2016,llpp_nat_2017,llpp_nat_2018,llpp_nat_2019,llpp_nat_2020
17275,IND,India,Madhya Pradesh,Mandla,1116929,5,40,SouthTOC,24.65,24.299999,25.879999,30.360001,31.200001,34.130001,35.049999,33.049999,36.169998,40.560001,41.240002,39.639999,38.150002,42.57,37.080002,42.709999,39.810001,42.439999,41.099998,39.93,39.580002,42.689999,41.000225,1.9299999,1.89,2.05,2.48,2.5699999,2.8499999,2.95,2.75,3.05,3.49,3.55,3.3900001,3.25,3.6800001,3.1400001,3.7,3.4100001,3.6700001,3.54,3.4200001,3.3900001,3.6900001,3.5280221,0,0,0,0,0,0,0,0,0,0.1,0.15000001,0.039999999,0,0.28,0,0.28,0.059999999,0.25,0.15000001,0.07,0.050000001,0.28,0.14372505
17276,IND,India,Madhya Pradesh,Mandsaur,1461758,5,40,NorthTOC,24.049999,24.27,26.5,31.67,33.369999,37.950001,35.27,38.77,40.689999,40.599998,41.669998,42.619999,45.23,49.27,43.830002,47.009998,43.970001,43.580002,43.400002,46.07,43.990002,51.689999,48.425972,1.87,1.89,2.1099999,2.6099999,2.78,3.23,2.97,3.3099999,3.5,3.49,3.5899999,3.6900001,3.9400001,4.3400002,3.8099999,4.1199999,3.8199999,3.78,3.76,4.0300002,3.8199999,4.5799999,4.2557454,0,0,0,0,0,0,0,0.0099999998,0.090000004,0.1,0.18000001,0.25999999,0.50999999,0.91000003,0.38,0.69,0.38999999,0.34999999,0.34,0.60000002,0.40000001,1.15,0.82574522
17277,IND,India,Madhya Pradesh,Morena,2149962,5,40,NorthTOC,57.18,55.16,53.439999,61.029999,70.349998,71.279999,68.18,71.989998,67.199997,74.169998,78.980003,81.459999,83.43,85.809998,78.379997,81.559998,77.900002,79.82,80.529999,81.050003,79.959999,91.440002,92.067352,5.1100001,4.9200001,4.75,5.4899998,6.4000001,6.5,6.1900001,6.5700002,6.0999999,6.7800002,7.25,7.4899998,7.6900001,7.9200001,7.1900001,7.5,7.1399999,7.3299999,7.4000001,7.4499998,7.3499999,8.4700003,8.5326004,1.6900001,1.5,1.34,2.0599999,2.97,3.0699999,2.76,3.1400001,2.6700001,3.3499999,3.8199999,4.0599999,4.2600002,4.4899998,3.76,4.0700002,3.71,3.9000001,3.97,4.02,3.9200001,5.04,5.1026006
17278,IND,India,Madhya Pradesh,Narsimhapur,1210988,5,40,SouthTOC,25.58,26.629999,26.76,31.9,32.110001,35.130001,35.060001,35.169998,38.09,41.700001,42.790001,42.299999,40.330002,45.75,42.349998,46.52,43.810001,45.360001,46.509998,44.720001,45.360001,47.77,47.818924,2.02,2.1199999,2.1300001,2.6400001,2.6600001,2.95,2.95,2.96,3.24,3.5999999,3.7,3.6600001,3.46,3.99,3.6600001,4.0700002,3.8,3.95,4.0700002,3.8900001,3.96,4.1900001,4.1962543,0,0,0,0,0,0,0,0,0,0.2,0.30000001,0.25999999,0.1,0.56999999,0.27000001,0.63999999,0.38999999,0.52999997,0.64999998,0.47999999,0.54000002,0.75999999,0.76845139
17279,IND,India,Madhya Pradesh,Neemuch,901727,5,40,NorthTOC,24.309999,24.73,24.98,31.4,31.9,36.360001,33.450001,37.18,38.799999,38.16,39.290001,40.169998,44.25,47.009998,42.529999,45.529999,41.400002,41.549999,40.599998,42.950001,40.77,48.919998,45.675564,1.89,1.9299999,1.96,2.5899999,2.6400001,3.0699999,2.79,3.1500001,3.3099999,3.25,3.3599999,3.45,3.8499999,4.1199999,3.6800001,3.97,3.5699999,3.5799999,3.49,3.72,3.51,4.3000002,3.9862051,0,0,0,0,0,0,0,0,0.029999999,0.029999999,0.059999999,0.1,0.41999999,0.69,0.27000001,0.54000002,0.2,0.20999999,0.17,0.31999999,0.18000001,0.87,0.55620795
17280,IND,India,Madhya Pradesh,Panna,1127010,5,40,NorthTOC,29.1,31.27,28.450001,34.450001,35.18,39.509998,38.84,37.07,38.099998,44.049999,48.41,42.919998,44.240002,50.09,46.439999,50.279999,44.869999,43.41,48.009998,45.990002,44.950001,53.040001,52.01841,2.3599999,2.5699999,2.3,2.8900001,2.96,3.3800001,3.3199999,3.1400001,3.24,3.8299999,4.25,3.72,3.8499999,4.4200001,4.0599999,4.4400001,3.9100001,3.76,4.21,4.02,3.9100001,4.71,4.6078043,0,0,0,0.0099999998,0.02,0.12,0.07,0.029999999,0.039999999,0.40000001,0.81999999,0.31,0.41999999,0.99000001,0.63,1.01,0.47999999,0.34,0.77999997,0.58999997,0.49000001,1.28,1.1778042
17281,IND,India,Madhya Pradesh,Raisen,1477283,5,40,SouthTOC,23.940001,24.219999,24.26,29.15,30.360001,34.77,32.720001,33.810001,36.27,39.240002,39.459999,39.32,38.509998,44.220001,40.240002,44.299999,42.049999,41.66,42.860001,42.209999,42.389999,46.369999,47.485321,1.86,1.88,1.89,2.3699999,2.49,2.9200001,2.72,2.8199999,3.0599999,3.3599999,3.3800001,3.3599999,3.28,3.8399999,3.45,3.8499999,3.6300001,3.5899999,3.71,3.6500001,3.6600001,4.0500002,4.1635613,0,0,0,0,0,0,0,0,0,0.059999999,0.079999998,0.059999999,0.02,0.41,0.1,0.41999999,0.20999999,0.2,0.30000001,0.23999999,0.25,0.62,0.73356152
17282,IND,India,Madhya Pradesh,Rajgarh,1696772,5,40,NorthTOC,25.51,25.780001,27.75,31.15,33.439999,37.779999,34.52,36.740002,38.669998,40.830002,40.689999,40.93,41.669998,48.5,41.34,45.869999,42.93,41.759998,42.759998,44.700001,42.150002,47.889999,47.036079,2.01,2.04,2.23,2.5599999,2.79,3.21,2.8900001,3.1099999,3.3,3.51,3.5,3.52,3.5899999,4.2600002,3.5599999,4.0100002,3.72,3.5999999,3.7,3.8900001,3.6400001,4.1999998,4.1195359,0,0,0,0,0,0,0,0,0,0.1,0.079999998,0.1,0.17,0.82999998,0.14,0.57999998,0.28999999,0.17,0.27000001,0.46000001,0.20999999,0.76999998,0.6895358
17283,IND,India,Madhya Pradesh,Ratlam,1597445,5,40,SouthTOC,21.48,21.809999,24.629999,27.950001,29.459999,34.23,32.290001,34.029999,37.380001,36.32,36.57,37.84,39.130001,42.619999,37.68,40.290001,40.169998,38.310001,38.41,42.23,39.419998,46.290001,43.662918,1.61,1.65,1.92,2.25,2.4000001,2.8599999,2.6700001,2.8399999,3.1700001,3.0699999,3.0899999,3.22,3.3399999,3.6900001,3.2,3.46,3.45,3.26,3.27,3.6500001,3.3699999,4.0500002,3.7889659,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0.039999999,0.25999999,0.0099999998,0.11,0.079999998,0.02,0.029999999,0.22,0.050000001,0.62,0.3589659
17284,IND,India,Madhya Pradesh,Rewa,2614304,5,40,NorthTOC,38.470001,39.610001,37.540001,43.23,43.91,48.16,46.5,45.02,44.18,50.299999,57.509998,49.849998,51.509998,58.549999,56.009998,59.490002,53.259998,50.310001,57.560001,57.25,54.009998,64.889999,62.486271,3.28,3.3900001,3.1900001,3.75,3.8099999,4.23,4.0700002,3.9200001,3.8399999,4.4400001,5.1500001,4.4000001,4.5599999,5.25,5,5.3400002,4.73,4.4400001,5.1500001,5.1199999,4.8000002,5.8699999,5.6336546,0.079999998,0.12,0.059999999,0.37,0.41999999,0.80000001,0.64999998,0.50999999,0.44,1.01,1.72,0.97000003,1.13,1.8200001,1.5700001,1.91,1.3,1.01,1.72,1.6900001,1.37,2.4400001,2.2036545
17285,IND,India,Madhya Pradesh,Sagar,2618068,5,40,NorthTOC,24.34,25.459999,25.059999,30.620001,32.48,37.049999,34.98,35.32,36.75,40.23,41.369999,40.810001,40.52,46.689999,43.040001,47.110001,43.73,42.060001,44.419998,43.630001,42.470001,48.349998,46.669743,1.9,2.01,1.97,2.51,2.6900001,3.1400001,2.9400001,2.97,3.1099999,3.45,3.5599999,3.51,3.48,4.0900002,3.73,4.1300001,3.8,3.6300001,3.8599999,3.79,3.6700001,4.25,4.0836349,0,0,0,0,0,0.0099999998,0,0,0,0.07,0.16,0.13,0.11,0.66000003,0.30000001,0.69999999,0.37,0.2,0.43000001,0.36000001,0.23999999,0.81999999,0.65363491
17286,IND,India,Madhya Pradesh,Satna,2435922,5,40,NorthTOC,34.880001,36.48,33.830002,39.669998,40.200001,43.889999,42.990002,41.099998,41.220001,47.740002,53.810001,47.560001,49.119999,54.619999,52.360001,56.049999,50.419998,47.439999,53.950001,52.470001,50.25,59.580002,58.778194,2.9300001,3.0899999,2.8299999,3.4000001,3.45,3.8099999,3.72,3.54,3.55,4.1900001,4.7800002,4.1700001,4.3200002,4.8600001,4.6399999,5,4.4499998,4.1599998,4.8000002,4.6500001,4.4299998,5.3499999,5.2702632,0.0099999998,0.02,0.0099999998,0.14,0.16,0.41999999,0.33000001,0.22,0.19,0.75999999,1.35,0.75,0.89999998,1.4299999,1.21,1.5700001,1.02,0.73000002,1.37,1.22,1,1.92,1.840263
17287,IND,India,Madhya Pradesh,Sehore,1422364,5,40,SouthTOC,25.719999,24.57,25.18,29.25,29.58,34.41,32.209999,33.759998,36.790001,38.529999,38.720001,39.220001,39.299999,44.07,38.669998,43.880001,42.009998,41.27,40.790001,42.279999,40.900002,45.610001,47.952274,2.03,1.92,1.98,2.3800001,2.4100001,2.8800001,2.6700001,2.8199999,3.1199999,3.29,3.3,3.3499999,3.3599999,3.8299999,3.3,3.8099999,3.6300001,3.55,3.51,3.6500001,3.52,3.98,4.2093229,0,0,0,0,0,0,0,0,0,0,0.0099999998,0.0099999998,0.0099999998,0.40000001,0.0099999998,0.38,0.2,0.14,0.11,0.23,0.11,0.55000001,0.7793228
17288,IND,India,Madhya Pradesh,Seoni,1515373,5,40,SouthTOC,24.559999,24.91,25.6,30.690001,30.870001,34.389999,33.880001,32.82,35.75,39.470001,40.040001,39.099998,38.549999,42.77,36.740002,43.099998,39.860001,42.869999,40.810001,40.77,40.68,43.130001,43.503273,1.92,1.95,2.02,2.52,2.54,2.8800001,2.8299999,2.73,3.01,3.3800001,3.4300001,3.3399999,3.29,3.7,3.1099999,3.73,3.4200001,3.71,3.51,3.51,3.5,3.74,3.7733209,0,0,0,0,0,0,0,0,0,0.039999999,0.079999998,0.039999999,0.02,0.28,0,0.31,0.07,0.28999999,0.13,0.12,0.1,0.31,0.35001001
17289,IND,India,Madhya Pradesh,Shahdol,1472809,5,40,SouthTOC,23.719999,24.370001,25.07,29.709999,30.629999,33.049999,33.810001,32.369999,34.139999,38.630001,41.299999,39.049999,37.470001,42.599998,39.169998,42.549999,39.919998,39.889999,39.599998,40.119999,38.369999,43.139999,42.046127,1.84,1.9,1.97,2.4200001,2.51,2.75,2.8199999,2.6800001,2.8599999,3.3,3.5599999,3.3399999,3.1800001,3.6800001,3.3499999,3.6800001,3.4200001,3.4200001,3.3900001,3.4400001,3.27,3.74,3.6305206,0,0,0,0,0,0,0,0,0,0.039999999,0.19,0.050000001,0.039999999,0.30000001,0.12,0.30000001,0.11,0.079999998,0.1,0.13,0.050000001,0.34,0.25932691
17290,IND,India,Madhya Pradesh,Shajapur,934983,5,40,SouthTOC,25.66,24.73,27.049999,30.01,31.559999,36.27,33.630001,35.369999,38.119999,39.34,39.52,40.009998,40.509998,45.66,39.43,44.380001,42.41,40.66,41.060001,43.549999,40.400002,46.099998,46.253052,2.02,1.9299999,2.1600001,2.45,2.5999999,3.0599999,2.8099999,2.98,3.25,3.3699999,3.3800001,3.4300001,3.48,3.98,3.3699999,3.8599999,3.6700001,3.49,3.53,3.78,3.47,4.0300002,4.0427995,0,0,0,0,0,0,0,0,0,0.0099999998,0.0099999998,0.02,0.059999999,0.55000001,0.0099999998,0.43000001,0.23999999,0.07,0.11,0.34999999,0.050000001,0.60000002,0.61279923
17291,IND,India,Madhya Pradesh,Sheopur,765892,5,40,NorthTOC,34.779999,33.139999,32.700001,39.860001,43.720001,47.98,43.75,46.419998,45.860001,48.439999,51.240002,51.68,54.740002,56.779999,51.919998,53.029999,50.029999,50.689999,50.799999,48.959999,50.040001,57.939999,57.205811,2.9200001,2.76,2.72,3.4200001,3.79,4.21,3.8,4.0599999,4,4.2600002,4.5300002,4.5700002,4.8699999,5.0700002,4.5999999,4.71,4.4099998,4.48,4.4899998,4.3099999,4.4099998,5.1900001,5.1161695,0.039999999,0,0,0.17,0.46000001,0.79000002,0.44,0.66000003,0.61000001,0.83999997,1.1,1.15,1.4400001,1.64,1.17,1.28,0.99000001,1.05,1.0599999,0.88999999,0.99000001,1.76,1.6861694
17292,IND,India,Madhya Pradesh,Shivpuri,1889619,5,40,NorthTOC,31.549999,30.559999,29.780001,36.130001,38.41,44.240002,39.25,41.060001,40.540001,43.82,47,45.060001,48.369999,52.990002,47.07,48.139999,45.990002,46.529999,46.970001,45.34,45.41,53.830002,51.473133,2.5999999,2.5,2.4300001,3.05,3.27,3.8499999,3.3599999,3.53,3.48,3.8,4.1199999,3.9300001,4.25,4.6999998,4.1199999,4.23,4.02,4.0700002,4.1100001,3.95,3.96,4.79,4.5543671,0.02,0,0,0.039999999,0.090000004,0.41999999,0.1,0.19,0.13,0.38,0.69,0.5,0.81999999,1.27,0.69,0.80000001,0.58999997,0.63999999,0.68000001,0.51999998,0.52999997,1.36,1.1243671
17293,IND,India,Madhya Pradesh,Sidhi,1241250,5,40,NorthTOC,30.030001,31.530001,29.790001,34.560001,35.139999,38.220001,38.77,37.360001,37.650002,41.959999,47.669998,43.330002,43.529999,49.09,47.689999,49.450001,45.549999,42.860001,46.900002,47.169998,44.560001,53.040001,50.223267,2.45,2.5999999,2.4300001,2.9000001,2.95,3.26,3.3099999,3.1700001,3.2,3.6199999,4.1799998,3.76,3.78,4.3200002,4.1799998,4.3600001,3.97,3.71,4.1100001,4.1300001,3.8800001,4.71,4.43188,0,0,0,0,0,0.029999999,0.050000001,0.0099999998,0,0.22,0.75,0.34,0.37,0.88999999,0.75999999,0.93000001,0.55000001,0.30000001,0.68000001,0.70999998,0.47999999,1.28,1.0032107
17294,IND,India,Madhya Pradesh,Singrauli,1292859,5,40,NorthTOC,25.370001,26.809999,26.9,31.5,31.690001,34.779999,35.57,34.009998,35.27,38.57,43.779999,40.639999,39.23,45.560001,40.900002,44.299999,41.119999,38.75,41.639999,41.330002,38.82,46.529999,44.176392,2,2.1400001,2.1500001,2.5999999,2.6199999,2.9200001,3,2.8399999,2.97,3.29,3.8,3.49,3.3499999,3.97,3.52,3.8499999,3.54,3.3099999,3.5899999,3.5599999,3.3099999,4.0700002,3.8392866,0,0,0,0,0,0,0,0,0,0.029999999,0.37,0.12,0.039999999,0.54000002,0.13,0.41999999,0.14,0.02,0.19,0.15000001,0.029999999,0.63999999,0.41165933
17295,IND,India,Madhya Pradesh,Tikamgarh,1605588,5,40,NorthTOC,35.580002,35.5,32.610001,37.759998,39.779999,45.630001,42.84,44.349998,43.110001,47.290001,51.610001,48.32,49.84,55.880001,50.259998,54.439999,51.82,49.669998,51.169998,50.830002,49.509998,59.700001,56.701729,3,2.99,2.71,3.21,3.4100001,3.98,3.71,3.8599999,3.73,4.1399999,4.5700002,4.25,4.3899999,4.9899998,4.4400001,4.8499999,4.5900002,4.3800001,4.52,4.4899998,4.3600001,5.3600001,5.0667691,0.029999999,0.02,0.0099999998,0.039999999,0.12,0.55000001,0.28,0.43000001,0.31,0.70999998,1.14,0.81999999,0.95999998,1.5599999,1.01,1.42,1.16,0.94999999,1.09,1.0599999,0.93000001,1.9299999,1.6367693
17296,IND,India,Madhya Pradesh,Ujjain,2187904,5,40,SouthTOC,22.42,22.42,25.030001,27.67,28.969999,33.439999,31.799999,33.16,36.360001,35.77,36.139999,37.009998,38.040001,41.549999,36.41,40.209999,39.709999,37.630001,37.919998,41.049999,37.91,44.040001,42.993557,1.71,1.71,1.96,2.22,2.3499999,2.79,2.6300001,2.76,3.0699999,3.02,3.05,3.1400001,3.24,3.5799999,3.0799999,3.45,3.4000001,3.2,3.23,3.53,3.23,3.8299999,3.7233686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.050000001,0.029999999,0,0,0.11,0,0.40000001,0.29336855
17297,IND,India,Madhya Pradesh,Umaria,619664,5,40,NorthTOC,25.26,26.43,25.709999,30.440001,31.530001,33.950001,35.34,32.98,35.220001,40.459999,43.709999,41.049999,39.720001,43.84,41.880001,45.259998,42.299999,41.220001,42.459999,42.630001,40.169998,45.919998,44.012428,1.99,2.0999999,2.03,2.49,2.5999999,2.8399999,2.97,2.74,2.96,3.48,3.79,3.53,3.4000001,3.8099999,3.6099999,3.95,3.6600001,3.55,3.6700001,3.6900001,3.45,4.0100002,3.8232181,0,0,0,0,0,0,0,0,0,0.1,0.37,0.14,0.1,0.38999999,0.23,0.51999998,0.25,0.14,0.25999999,0.28,0.11,0.57999998,0.40560573
17298,IND,India,Madhya Pradesh,Vidisha,1602535,5,40,NorthTOC,24.059999,25.02,25.389999,30.719999,33.349998,38.009998,34.759998,36.27,37.32,40.32,41.41,41.900002,41.18,48.82,42.709999,46.990002,44.25,41.91,44.119999,44.049999,42.799999,48.459999,47.867832,1.87,1.96,2,2.52,2.78,3.24,2.9200001,3.0599999,3.1700001,3.46,3.5699999,3.6199999,3.55,4.29,3.7,4.1100001,3.8499999,3.6199999,3.8299999,3.8299999,3.7,4.2600002,4.2010474,0,0,0,0,0,0,0,0,0,0.079999998,0.17,0.22,0.15000001,0.86000001,0.28,0.68000001,0.41999999,0.2,0.41,0.40000001,0.28999999,0.82999998,0.77104741
17354,IND,India,Mizoram,Aizawl,440913,5,40,NorthTOC,22.41,21.02,22.709999,25.25,25.469999,28.43,30.469999,28.51,34.029999,32.66,30.459999,34.970001,32.02,34.549999,34.09,29.85,33.119999,33.439999,34.049999,30.76,34.860001,33.330002,32.841526,1.71,1.5700001,1.74,1.98,2.01,2.3,2.5,2.3,2.8399999,2.71,2.49,2.9400001,2.6500001,2.9000001,2.8499999,2.4400001,2.76,2.79,2.8499999,2.52,2.9300001,2.78,2.7284694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17355,IND,India,Mizoram,Champhai,139439,5,40,NorthTOC,23.209999,24.15,20.889999,23.389999,23.030001,24.73,27.709999,27.280001,31.379999,27.84,26.85,30.42,28.6,29.52,32,25.709999,28.6,29.440001,29.139999,26.9,30.620001,28.93,28.973541,1.78,1.88,1.5599999,1.8,1.77,1.9299999,2.23,2.1800001,2.5799999,2.24,2.1400001,2.49,2.3099999,2.4000001,2.6500001,2.03,2.3099999,2.3900001,2.3699999,2.1500001,2.51,2.3399999,2.349407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17356,IND,India,Mizoram,Kolasib,93826,5,40,NorthTOC,24.77,21.860001,26.459999,27.6,27.799999,30.49,31.809999,30.139999,36.900002,35.810001,33.330002,38.330002,36.450001,37.650002,37.32,33.470001,35.939999,35.299999,35.52,32.130001,40.299999,35.990002,37.114056,1.9400001,1.65,2.0999999,2.21,2.23,2.5,2.6300001,2.46,3.1300001,3.02,2.78,3.27,3.0799999,3.2,3.1700001,2.79,3.03,2.97,2.99,2.6600001,3.46,3.04,3.1471777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059999999,0,0
17357,IND,India,Mizoram,Lawangtlai,129145,5,40,SouthTOC,29.620001,32.439999,32.459999,35.529999,35.040001,36.810001,36.650002,35.470001,42.380001,39.860001,37.98,45.279999,37.369999,39.98,40.16,35.779999,43.52,39.32,41.209999,33.290001,40.82,36.68,43.034801,2.4100001,2.6900001,2.6900001,2.99,2.9400001,3.1199999,3.0999999,2.99,3.6600001,3.4200001,3.23,3.95,3.1700001,3.4300001,3.45,3.02,3.77,3.3599999,3.55,2.77,3.51,3.0999999,3.7274106,0,0,0,0,0,0,0,0,0.23999999,0.050000001,0.0099999998,0.51999998,0.0099999998,0.07,0.059999999,0,0.38,0.039999999,0.16,0,0.13,0,0.3368783
17358,IND,India,Mizoram,Lunglei,177860,5,40,SouthTOC,27.85,28,29.879999,31,30.91,33.330002,34.630001,33.82,40.34,38.029999,35.459999,40.959999,33.380001,37.299999,37.82,32.049999,38.580002,36.09,37.310001,31.530001,39,34.080002,40.997334,2.24,2.25,2.4400001,2.55,2.54,2.78,2.9000001,2.8199999,3.46,3.24,2.99,3.52,2.78,3.1700001,3.22,2.6500001,3.29,3.05,3.1700001,2.5999999,3.3299999,2.8499999,3.5277386,0,0,0,0,0,0,0,0,0.090000004,0.02,0,0.16,0,0.029999999,0.02,0,0.12,0.0099999998,0.029999999,0,0.079999998,0.0099999998,0.19627438
17359,IND,India,Mizoram,Mamit,91813,5,40,NorthTOC,27.6,25.59,28.780001,30.35,30.5,33.790001,34.830002,33.200001,40.23,39.400002,36.75,41.98,38.599998,41.830002,40.580002,36.349998,41.5,39.630001,41.630001,35.799999,44.57,40.369999,40.944859,2.22,2.02,2.3299999,2.48,2.5,2.8199999,2.9200001,2.76,3.45,3.3699999,3.1099999,3.6199999,3.29,3.6099999,3.49,3.0699999,3.5799999,3.3900001,3.5899999,3.02,3.8800001,3.47,3.5225961,0,0,0,0,0,0,0,0,0.090000004,0.039999999,0,0.2,0.059999999,0.2,0.11,0,0.2,0.059999999,0.2,0,0.47,0.12,0.17985371
17360,IND,India,Mizoram,Saiha,62806,5,40,SouthTOC,26.77,28.389999,29,32.110001,31.16,31.66,32.799999,32.209999,37.509998,35.77,32.799999,39.77,32.560001,35.080002,36.959999,31.51,36.860001,35.110001,36.59,29.42,35.259998,32.93,35.013241,2.1300001,2.29,2.3499999,2.6600001,2.5599999,2.6099999,2.72,2.6700001,3.1900001,3.02,2.72,3.4100001,2.7,2.95,3.1300001,2.5999999,3.1199999,2.95,3.0999999,2.3900001,2.97,2.74,2.9412975,0,0,0,0,0,0,0,0,0.02,0.0099999998,0,0.14,0,0.0099999998,0.0099999998,0,0.039999999,0.0099999998,0.0099999998,0,0,0,0.0076608043
17361,IND,India,Mizoram,Serchhip,79262,5,40,NorthTOC,23.959999,23.51,23.66,26.58,26.299999,28.1,30.440001,29.26,35.360001,32.02,30.01,33.900002,29.9,32.84,34.200001,27.93,31.860001,32.23,32.82,28.620001,33.93,30.49,33.017921,1.86,1.8099999,1.83,2.1099999,2.0899999,2.26,2.49,2.3800001,2.98,2.6500001,2.45,2.8299999,2.4400001,2.73,2.8599999,2.25,2.6300001,2.6700001,2.73,2.3099999,2.8399999,2.5,2.7457564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17430,IND,India,Rajasthan,Ajmer,2878018,5,40,NorthTOC,33.93,35.360001,32.470001,37.950001,41.5,44.66,40.290001,44.110001,46.759998,44.77,41.189999,47.360001,52.18,50.970001,43.450001,49.259998,45.389999,48,45.959999,43.779999,41.630001,50.73,50.625446,2.8299999,2.98,2.6900001,3.23,3.5799999,3.8900001,3.46,3.8299999,4.0900002,3.9000001,3.55,4.1500001,4.6199999,4.5100002,3.77,4.3400002,3.96,4.21,4.0100002,3.8,3.5899999,4.48,4.4712939,0,0,0,0.02,0.17,0.46000001,0.079999998,0.41,0.66000003,0.47,0.15000001,0.72000003,1.1900001,1.08,0.34,0.91000003,0.52999997,0.77999997,0.58999997,0.37,0.17,1.05,1.0414933
17431,IND,India,Rajasthan,Alwar,4077618,5,40,NorthTOC,46.540001,45.400002,50.380001,57.32,60.18,65.150002,60.66,63.509998,61.130001,64.790001,66.769997,67.099998,77.43,76.089996,65.989998,68.959999,64.93,69.580002,73.959999,68.800003,68.489998,78.580002,74.370811,4.0700002,3.96,4.4499998,5.1300001,5.4099998,5.8899999,5.4499998,5.73,5.5,5.8600001,6.0500002,6.0900002,7.0999999,6.9699998,5.98,6.27,5.8699999,6.3299999,6.7600002,6.25,6.2199998,7.21,6.7983394,0.69999999,0.57999998,1.04,1.7,1.98,2.46,2.02,2.3,2.0699999,2.4300001,2.6199999,2.6600001,3.6700001,3.54,2.55,2.8399999,2.4400001,2.9000001,3.3299999,2.8199999,2.79,3.78,3.3683393
17432,IND,India,Rajasthan,Banswara,1984353,5,40,SouthTOC,24.6,25.1,25.139999,28.66,29.16,32.349998,30.559999,33.209999,35.43,34.830002,35.740002,35.939999,38.529999,39.669998,35.669998,38.139999,38.369999,36.490002,36.529999,40.209999,37.349998,44.439999,41.730289,1.92,1.97,1.97,2.3199999,2.3699999,2.6800001,2.5,2.76,2.98,2.9200001,3.01,3.03,3.29,3.4000001,3.01,3.25,3.27,3.0899999,3.0899999,3.45,3.1700001,3.8599999,3.5995681,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0.039999999,0,0,0,0,0,0.07,0,0.44,0.18213052
17433,IND,India,Rajasthan,Baran,1372301,5,40,NorthTOC,31.51,31.030001,31.629999,37.060001,40.029999,44.43,40.330002,42.389999,43.799999,44.82,46.790001,46.779999,49.799999,53.25,48.369999,51.130001,48.810001,47.279999,47.93,47.099998,47.07,54.25,53.599457,2.5999999,2.55,2.6099999,3.1400001,3.4300001,3.8599999,3.46,3.6600001,3.8,3.9000001,4.0999999,4.0900002,4.3899999,4.73,4.25,4.52,4.29,4.1399999,4.21,4.1300001,4.1199999,4.8299999,4.7627468,0,0,0,0.050000001,0.17,0.44,0.16,0.31,0.41,0.49000001,0.67000002,0.67000002,0.95999998,1.3,0.81999999,1.09,0.86000001,0.72000003,0.77999997,0.69999999,0.69999999,1.4,1.3327466
17434,IND,India,Rajasthan,Barmer,2875855,5,40,NorthTOC,30.530001,30.66,28.309999,30.809999,33.900002,34.939999,33.799999,37.110001,42.790001,37.290001,36.07,39.509998,41.580002,39.380001,36.709999,38.709999,36.439999,46.119999,37.439999,37.130001,35.040001,41.720001,44.829678,2.5,2.52,2.28,2.53,2.8299999,2.9300001,2.8199999,3.1500001,3.7,3.1600001,3.05,3.3800001,3.5899999,3.3699999,3.1099999,3.3,3.0799999,4.0300002,3.1800001,3.1500001,2.9400001,3.5999999,3.9033084,0,0,0,0,0,0.0099999998,0,0.02,0.28,0.039999999,0,0.1,0.23,0.11,0.029999999,0.07,0.0099999998,0.60000002,0.050000001,0.0099999998,0,0.23,0.47534266
