level,id,name0,name1,name,population,pm2023,pm2022,pm2021,pm2020,pm2019,pm2018,pm2017,pm2016,pm2015,pm2014,pm2013,pm2012,pm2011,pm2010,pm2009,pm2008,pm2007,pm2006,pm2005,pm2004,pm2003,pm2002,pm2001,pm2000,pm1999,pm1998,who2023,who2022,who2021,who2020,who2019,who2018,who2017,who2016,who2015,who2014,who2013,who2012,who2011,who2010,who2009,who2008,who2007,who2006,who2005,who2004,who2003,who2002,who2001,who2000,who1999,who1998,nat2023,nat2022,nat2021,nat2020,nat2019,nat2018,nat2017,nat2016,nat2015,nat2014,nat2013,nat2012,nat2011,nat2010,nat2009,nat2008,nat2007,nat2006,nat2005,nat2004,nat2003,nat2002,nat2001,nat2000,nat1999,nat1998
2,17924,India,Uttar Pradesh,Kaushambi,3177450,56.63,56.18,59.75,60.03,66.26,58.07,65.36,68.14,56.78,53.27,59.21,57.51,63.96,55.59,57.44,64.42,52.43,47.32,48.5,50.9,50.77,45.76,44.94,40.4,39.37,41.33,5.1,5,5.4,5.4,6,5.2,5.9,6.2,5.1,4.7,5.3,5.1,5.8,5,5.1,5.8,4.6,4.1,4.3,4.5,4.5,4,3.9,3.5,3.4,3.6,1.6,1.6,1.9,2,2.6,1.8,2.5,2.8,1.6,1.3,1.9,1.7,2.3,1.5,1.7,2.4,1.2,0.7,0.8,1.1,1.1,0.6,0.5,0,0,0.1
2,17730,India,Odisha,Kendrapara,1626496,34.11,27.67,37.42,37.62,37.94,39.06,38.73,35.7,36.38,38.22,34.07,33.58,35.07,31.33,33.99,34.34,28.74,29.06,26.19,25.26,22.19,23.02,20.83,19.64,19.88,17.61,2.9,2.2,3.2,3.2,3.2,3.3,3.3,3,3.1,3.3,2.8,2.8,2.9,2.6,2.8,2.9,2.3,2.4,2.1,2,1.7,1.8,1.6,1.4,1.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17731,India,Odisha,Kendujhar,2030421,38.66,32.77,43.76,42.13,42.35,43.13,44.24,44.63,41.01,40.87,41.37,38.99,41.17,35.9,38.03,40.97,36.1,32.16,31.34,30.77,27.82,27.07,26.13,23.17,19.89,17.84,3.3,2.7,3.8,3.6,3.7,3.7,3.8,3.9,3.5,3.5,3.6,3.3,3.5,3,3.2,3.5,3,2.7,2.6,2.5,2.2,2.2,2.1,1.8,1.5,1.3,0,0,0.4,0.2,0.2,0.3,0.4,0.5,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0
2,17374,India,Bihar,Khagaria,2009611,66.02,69.32,67.63,65.21,74.82,85.7,81.3,77.32,74.11,75.06,76.23,79.18,75.13,66.03,70.81,64.28,62.51,63.9,54.67,52.28,53.45,51.8,55.81,48.09,44.91,43.01,6,6.3,6.1,5.9,6.8,7.9,7.5,7.1,6.8,6.9,7,7.3,6.9,6,6.4,5.8,5.6,5.8,4.9,4.6,4.7,4.6,5,4.2,3.9,3.7,2.5,2.9,2.7,2.5,3.4,4.5,4,3.7,3.3,3.4,3.6,3.8,3.4,2.6,3,2.4,2.2,2.3,1.4,1.2,1.3,1.2,1.5,0.8,0.5,0.3
2,17847,India,Telangana,Khammam,1534091,25.34,22.29,27.67,26.03,26.37,26.38,26.58,23.31,24.19,27,24.03,22.75,25.13,24.4,26.02,24.71,23.63,22.55,19.79,17.99,17.85,16.53,16.69,16.2,14.17,13.12,2,1.7,2.2,2.1,2.1,2.1,2.1,1.8,1.9,2.2,1.9,1.7,2,1.9,2.1,1.9,1.8,1.7,1.4,1.3,1.3,1.1,1.1,1.1,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17614,India,Madhya Pradesh,Khargone,2195721,39.6,35.69,41.94,39.09,37.8,39.19,39.58,36.74,36.32,35.49,35.68,31.49,33.7,32.15,31.3,32.4,29.95,30.62,26.47,25.39,26.27,22.99,23.76,21.36,19.59,19.9,3.4,3,3.6,3.3,3.2,3.4,3.4,3.1,3.1,3,3,2.6,2.8,2.7,2.6,2.7,2.4,2.5,2.1,2,2.1,1.8,1.8,1.6,1.4,1.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17447,India,Gujarat,Kheda,2686474,30.55,27.27,33.89,31.93,33.1,34.08,35.19,32.85,35.59,33.07,30.58,28.67,28.82,30.08,27.58,30.22,28.6,28.56,26.81,24.68,24.72,22.24,23.55,22.22,21.38,20.89,2.5,2.2,2.8,2.6,2.8,2.8,3,2.7,3,2.8,2.5,2.3,2.3,2.5,2.2,2.5,2.3,2.3,2.1,1.9,1.9,1.7,1.8,1.7,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17732,India,Odisha,Khordha,2502870,34.65,28.25,36.11,37.65,36.87,37.28,36.27,33.48,34.39,37.68,32.84,31.48,33.1,29.21,31.78,33.26,27.5,27.24,24.85,23.83,21.23,21.31,20.08,17.72,18.59,16.39,2.9,2.3,3,3.2,3.1,3.2,3.1,2.8,2.9,3.2,2.7,2.6,2.8,2.4,2.6,2.8,2.2,2.2,1.9,1.8,1.6,1.6,1.5,1.2,1.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17874,India,Tripura,Khowai,497420,44.68,41.76,50.33,49.51,44.99,55.81,41.97,46.94,47.23,48.53,42.97,49.5,44.81,45.57,47.04,40.25,40.42,42.4,38.72,37.38,38.24,34.63,35.94,36.66,31.67,31.57,3.9,3.6,4.4,4.4,3.9,5,3.6,4.1,4.1,4.3,3.7,4.4,3.9,4,4.1,3.5,3.5,3.7,3.3,3.2,3.3,2.9,3,3.1,2.6,2.6,0.5,0.2,1,0.9,0.5,1.5,0.2,0.7,0.7,0.8,0.3,0.9,0.5,0.5,0.7,0,0,0.2,0,0,0,0,0,0,0,0
2,17528,India,Jharkhand,Khunti,645765,41.93,37.88,48.33,45.01,45.7,40.19,44.47,45.54,44.13,41.2,43.9,42.29,45.46,37.23,42.01,44.76,38.94,33.56,32.83,33.6,32.78,32.36,29.35,26.78,19.76,19.51,3.6,3.2,4.2,3.9,4,3.4,3.9,4,3.8,3.5,3.8,3.7,4,3.2,3.6,3.9,3.3,2.8,2.7,2.8,2.7,2.7,2.4,2.1,1.4,1.4,0.2,0,0.8,0.5,0.6,0,0.4,0.5,0.4,0.1,0.4,0.2,0.5,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0
2,17489,India,Himachal Pradesh,Kinnaur,94923,19.76,20.15,25.44,20.06,19.92,22.16,22.89,26.47,21.71,23.2,22.77,22.42,20.68,20.24,19.65,19.65,19.91,16.9,17.61,18.99,18.93,17.02,18.68,18.17,12.33,11.48,1.4,1.5,2,1.5,1.5,1.7,1.8,2.1,1.6,1.8,1.7,1.7,1.5,1.5,1.4,1.4,1.5,1.2,1.2,1.4,1.4,1.2,1.3,1.3,0.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17703,India,Nagaland,Kiphire,73158,18.43,17.02,21.99,18.99,19.25,21.18,18.72,19.07,19.76,19.64,18.66,22.04,19.43,18.93,24.19,18.52,20.36,23.69,19.08,19.55,18.85,18.11,19.31,19.7,23.51,22.58,1.3,1.2,1.7,1.4,1.4,1.6,1.3,1.4,1.4,1.4,1.3,1.7,1.4,1.4,1.9,1.3,1.5,1.8,1.4,1.4,1.4,1.3,1.4,1.4,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17375,India,Bihar,Kishanganj,2051333,46.01,46.46,51.97,52.56,51.5,58.09,51.82,48.63,50.45,50.24,48.66,54.64,50.76,48.72,58.41,47.04,46.96,49.51,42.25,37.81,39.65,36.48,40.43,36.38,33.14,35.7,4,4.1,4.6,4.7,4.6,5.2,4.6,4.3,4.5,4.4,4.3,4.9,4.5,4.3,5.2,4.1,4.1,4.4,3.7,3.2,3.4,3.1,3.5,3.1,2.8,3,0.6,0.6,1.2,1.2,1.1,1.8,1.2,0.8,1,1,0.8,1.4,1.1,0.9,1.8,0.7,0.7,0.9,0.2,0,0,0,0,0,0,0
2,17505,India,Jammu and Kashmir,Kishtwar,263425,17.32,16.03,20.18,17.61,17.56,17.9,18.37,20.13,17.17,18.08,18.95,18.3,18.71,18.52,16.32,17.07,18.36,15.6,15.24,15.24,15.95,15.71,17.37,16.36,11.53,11.53,1.2,1.1,1.5,1.2,1.2,1.3,1.3,1.5,1.2,1.3,1.4,1.3,1.3,1.3,1.1,1.2,1.3,1,1,1,1.1,1,1.2,1.1,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17977,India,West Bengal,Koch Bihar,3178784,32.73,32.85,38.84,39.5,38.24,42.55,39.57,35.9,38.18,37.58,37.24,41.8,37.02,37.55,40.34,34.48,33.07,38.6,30.81,29.5,30.45,26.99,28.97,27.6,23.13,24,2.7,2.7,3.3,3.4,3.3,3.7,3.4,3,3.3,3.2,3.2,3.6,3.1,3.2,3.5,2.9,2.8,3.3,2.5,2.4,2.5,2.2,2.3,2.2,1.8,1.9,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17558,India,Karnataka,Kodagu,622634,14.64,13.79,14.94,14.12,13.71,16.78,14.03,17.48,16.42,15.81,13.12,14.32,14.02,14.31,14.74,13.64,14.22,12.98,12.07,12,12.42,12.16,10.17,9.2,6.91,5.86,0.9,0.9,1,0.9,0.9,1.2,0.9,1.2,1.1,1.1,0.8,0.9,0.9,0.9,1,0.8,0.9,0.8,0.7,0.7,0.7,0.7,0.5,0.4,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17529,India,Jharkhand,Kodarma,497330,38.24,38.2,40.39,41.33,43.21,44.87,46.75,50.97,45.86,41.82,44.83,42.34,46.92,37.93,41.99,44.94,38.42,36.05,32.1,35.45,35.13,33.8,31.13,28.86,24.67,24.87,3.3,3.3,3.5,3.6,3.7,3.9,4.1,4.5,4,3.6,3.9,3.7,4.1,3.2,3.6,3.9,3.3,3,2.7,3,3,2.8,2.6,2.3,1.9,1.9,0,0,0,0.1,0.3,0.5,0.7,1.1,0.6,0.2,0.5,0.2,0.7,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0
2,17704,India,Nagaland,Kohima,264482,21.39,19.7,25.56,23.21,22.44,25.55,21.97,21.72,22.44,22.26,21.98,25.78,21.8,20.17,26.28,20.1,21.6,24.33,20.03,20.96,19.77,18.97,19.11,19.09,20.33,18.91,1.6,1.4,2,1.8,1.7,2,1.7,1.6,1.7,1.7,1.7,2,1.6,1.5,2.1,1.5,1.6,1.9,1.5,1.6,1.4,1.4,1.4,1.4,1.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17350,India,Assam,Kokrajhar,1220203,30.17,28.82,38.81,37.01,35.42,38.43,38.19,33.37,34.31,36.48,34.31,39.94,33.5,36.17,38.25,32.28,32.26,34.93,30.79,29.11,28.81,26.32,26.4,25.46,21.33,20.5,2.5,2.3,3.3,3.1,3,3.3,3.3,2.8,2.9,3.1,2.9,3.4,2.8,3.1,3.3,2.7,2.7,2.9,2.5,2.4,2.3,2.1,2.1,2,1.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17559,India,Karnataka,Kolar,1775325,19.14,20.87,19.78,18.64,19.9,21.43,21.05,24.11,19.29,20.8,20.02,20.56,21.52,22.78,22.87,22.52,22.17,20.8,22.19,19.69,18.82,18.05,18.25,17.01,11.28,10.98,1.4,1.6,1.4,1.3,1.5,1.6,1.6,1.9,1.4,1.5,1.5,1.5,1.6,1.7,1.8,1.7,1.7,1.5,1.7,1.4,1.4,1.3,1.3,1.2,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17696,India,Mizoram,Kolasib,100205,25.7,23.39,33.1,29.94,25.94,32.62,23.77,26.52,29.53,28.42,26.01,30.45,28.76,29.28,32.93,26.41,29.22,32.75,23.53,24.94,23.98,22.23,21.09,22.6,18.03,18.58,2,1.8,2.8,2.4,2.1,2.7,1.8,2.1,2.4,2.3,2.1,2.5,2.3,2.4,2.7,2.1,2.4,2.7,1.8,2,1.9,1.7,1.6,1.7,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17653,India,Maharashtra,Kolhapur,4457725,27.74,27.75,31.02,29.07,25.76,29.97,28.66,28.62,28.31,28.54,23.86,25.19,26.01,26.91,27.15,25.86,24.4,22.24,22.47,19.01,20,19.59,16.76,16.14,11.65,11.1,2.2,2.2,2.5,2.4,2,2.4,2.3,2.3,2.3,2.3,1.8,2,2.1,2.1,2.2,2,1.9,1.7,1.7,1.4,1.5,1.4,1.2,1.1,0.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17978,India,West Bengal,Kolkata,4715416,47.24,42.65,50.8,46.31,50.8,56.5,53.66,56.25,51.21,55.61,47.61,48.81,47.21,41.55,49.59,44.85,40.24,39.21,34.9,32.86,29.68,30.1,28.27,27.26,22.99,19.65,4.1,3.7,4.5,4,4.5,5,4.8,5,4.5,5,4.2,4.3,4.1,3.6,4.4,3.9,3.5,3.4,2.9,2.7,2.4,2.5,2.3,2.2,1.8,1.4,0.7,0.3,1.1,0.6,1.1,1.6,1.3,1.6,1.1,1.5,0.7,0.9,0.7,0.2,0.9,0.5,0,0,0,0,0,0,0,0,0,0
2,17576,India,Kerala,Kollam,2758470,15.05,14.92,16.11,15.7,15.56,20.65,17.65,17.5,15.29,16.41,14.6,16.15,17.15,16.17,17.31,17.14,16.28,15.38,14.63,15.05,14.49,13.08,12.99,12.66,10.82,10.05,1,1,1.1,1,1,1.5,1.2,1.2,1,1.1,0.9,1.1,1.2,1.1,1.2,1.2,1.1,1,0.9,1,0.9,0.8,0.8,0.8,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17412,India,Chhattisgarh,Kondagaon,604888,33.47,30.34,38.3,34.19,33.53,35.35,34.82,33.4,35.6,32.25,33.32,28.37,33.36,31.09,30.75,32.63,31.14,28.88,29,27.96,27.46,25.53,26.64,24.15,16.59,17.77,2.8,2.5,3.3,2.9,2.8,3,2.9,2.8,3,2.7,2.8,2.3,2.8,2.6,2.5,2.7,2.6,2.3,2.4,2.3,2.2,2,2.1,1.9,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17560,India,Karnataka,Koppal,1588852,21.18,21.88,22.39,23.23,21.66,23.67,23.61,23.09,22.62,24.11,21.08,21.03,22.84,24.23,24.15,21.7,21.19,19.54,20.24,16.66,17.56,16.49,15.7,14.94,11.87,10.93,1.6,1.7,1.7,1.8,1.6,1.8,1.8,1.8,1.7,1.9,1.6,1.6,1.7,1.9,1.9,1.6,1.6,1.4,1.5,1.1,1.2,1.1,1,1,0.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17733,India,Odisha,Koraput,1562900,27.62,23.85,31.11,26.77,28.53,29.86,28.96,27.57,29.26,27.55,26.64,24.46,28.29,25.44,26.35,27.63,25.59,24.06,23.82,21.88,21.56,20.88,22.3,19.24,12.6,13.13,2.2,1.8,2.6,2.1,2.3,2.4,2.3,2.2,2.4,2.2,2.1,1.9,2.3,2,2.1,2.2,2,1.9,1.8,1.7,1.6,1.6,1.7,1.4,0.7,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17413,India,Chhattisgarh,Korba,1443750,44.53,43.19,48.79,46.63,47.94,46,46.35,49.36,44.76,45.25,44.59,38.96,44.16,39.04,43.57,42.47,39.53,34.84,33.45,34.33,31.04,30.78,31.66,27.12,24.78,24.47,3.9,3.7,4.3,4.1,4.2,4,4.1,4.3,3.9,3.9,3.9,3.3,3.8,3.3,3.8,3.7,3.4,2.9,2.8,2.9,2.6,2.5,2.6,2.2,1.9,1.9,0.4,0.3,0.9,0.6,0.8,0.6,0.6,0.9,0.5,0.5,0.4,0,0.4,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0
2,17414,India,Chhattisgarh,Koriya,779415,30.99,34.22,36.27,33.03,36.01,32,35.28,36.38,33.28,32.43,34.05,29.51,33.99,29.17,32.55,33.74,30.75,27.06,25.9,26.32,26.18,23.95,24.55,20.19,15.12,14.71,2.5,2.9,3.1,2.7,3,2.6,3,3.1,2.8,2.7,2.8,2.4,2.8,2.4,2.7,2.8,2.5,2.2,2,2.1,2.1,1.9,1.9,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17793,India,Rajasthan,Kota,2345349,39.49,35.46,42.53,40.71,42.66,40.63,40.75,39.72,40.04,38.52,40.84,40,39.89,39.08,37.63,36.4,33.82,33.42,31.55,29.47,31.88,28.18,26.56,24.29,22.38,22.76,3.4,3,3.7,3.5,3.7,3.5,3.5,3.4,3.4,3.3,3.5,3.4,3.4,3.3,3.2,3.1,2.8,2.8,2.6,2.4,2.6,2.3,2.1,1.9,1.7,1.7,0,0,0.2,0.1,0.3,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17577,India,Kerala,Kottayam,2072733,18.76,18.84,19.4,18.19,17.68,23.51,20.05,20.55,18.55,19.67,16.94,18.72,19.54,17.82,18.44,18.31,17.41,16.49,15.66,15.97,14.62,13.67,12.66,12.19,9.83,9.33,1.3,1.4,1.4,1.3,1.2,1.8,1.5,1.5,1.3,1.4,1.2,1.3,1.4,1.3,1.3,1.3,1.2,1.1,1,1.1,0.9,0.8,0.8,0.7,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17578,India,Kerala,Kozhikode,3212175,21.89,20.81,22.62,21.8,20.17,25.88,22.9,25.18,23.37,23.53,20.45,20.82,21.79,20.38,22.15,21.11,20.52,18.09,16.87,17.86,16.73,16.02,14.03,13.67,11.8,10.69,1.7,1.5,1.7,1.6,1.5,2,1.8,2,1.8,1.8,1.5,1.6,1.6,1.5,1.7,1.6,1.5,1.3,1.2,1.3,1.1,1.1,0.9,0.8,0.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17305,India,Andhra Pradesh,Krishna,4983559,26.01,22.79,26.16,25.33,25.76,27.22,28.27,24.38,24.35,27.93,23.92,22.36,24.77,23.43,25.14,23.7,22.76,21.84,20,17.45,16.87,15.89,15.48,15.65,14.15,12.52,2.1,1.7,2.1,2,2,2.2,2.3,1.9,1.9,2.2,1.9,1.7,1.9,1.8,2,1.8,1.7,1.7,1.5,1.2,1.2,1.1,1,1,0.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17817,India,Tamil Nadu,Krishnagiri,2127209,20.85,22.42,22.04,19.71,21.85,22.91,21.71,26.3,20.53,22.48,20.81,22.37,23.57,23.69,23.93,23.75,22.17,21.02,21.6,20.32,19.01,18.18,18.73,17.13,12.99,13.22,1.6,1.7,1.7,1.4,1.7,1.8,1.6,2.1,1.5,1.7,1.5,1.7,1.8,1.8,1.9,1.8,1.7,1.6,1.6,1.5,1.4,1.3,1.3,1.2,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17506,India,Jammu and Kashmir,Kulgam,540899,17.78,15.86,20.72,19.37,18.98,18.31,19.51,20.67,17.95,18.5,19.03,18.33,19.14,18.91,16.38,17.85,17.68,16.07,15.29,15.82,16.13,15.95,17.28,16.73,13.28,12.96,1.3,1.1,1.5,1.4,1.4,1.3,1.4,1.5,1.3,1.3,1.4,1.3,1.4,1.4,1.1,1.3,1.2,1.1,1,1.1,1.1,1.1,1.2,1.1,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17490,India,Himachal Pradesh,Kullu,507288,22.46,22.83,28.26,22.88,23.99,25.24,25.64,27.93,23.05,24.98,25.17,23.84,23.86,23.72,21.66,21.31,20.81,18.57,18.65,20.82,21.35,19.08,21.23,19.42,13.13,13.05,1.7,1.7,2.3,1.8,1.9,2,2,2.2,1.8,2,2,1.8,1.8,1.8,1.6,1.6,1.5,1.3,1.3,1.6,1.6,1.4,1.6,1.4,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17848,India,Telangana,Kumurambheem Asifabad,627077,31.48,29.59,35.36,31.15,31.73,31.79,30.87,32.01,31.81,31.47,31.41,27.03,29.88,27.69,28.79,29.63,28.13,26.46,24.66,23.46,21.6,20.77,22.01,18.7,17.08,15.32,2.6,2.4,3,2.6,2.6,2.6,2.5,2.6,2.6,2.6,2.6,2.2,2.4,2.2,2.3,2.4,2.3,2.1,1.9,1.8,1.6,1.5,1.7,1.3,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17507,India,Jammu and Kashmir,Kupwara,1039549,17.87,16.32,21.66,20.42,20.39,18.14,19.03,20.79,18.18,18.26,19.35,18.85,19.58,19.82,16.92,17.97,18.25,17.8,16.06,17.24,18.27,18.12,19.59,19.3,16.08,16.54,1.3,1.1,1.6,1.5,1.5,1.3,1.4,1.5,1.3,1.3,1.4,1.4,1.4,1.5,1.2,1.3,1.3,1.3,1.1,1.2,1.3,1.3,1.4,1.4,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17306,India,Andhra Pradesh,Kurnool,4478046,23.7,22.97,24.69,24.07,24.02,26.01,25.88,24.64,23.75,26.05,22.8,21.57,23.52,25.59,25.25,23.72,23.3,22.72,21.48,18.36,18.43,18.17,18.02,17.94,16.02,13.71,1.8,1.8,1.9,1.9,1.9,2.1,2,1.9,1.8,2.1,1.7,1.6,1.8,2,2,1.8,1.8,1.7,1.6,1.3,1.3,1.3,1.3,1.3,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17474,India,Haryana,Kurukshetra,1335378,49.51,50.47,54.26,54.16,52.61,58.05,67.61,69.07,62.08,53.13,57.62,52.07,62.32,60.17,52.22,57.48,48.46,47.03,44.01,46.48,44.62,38.54,36.72,36.83,30.33,31.32,4.4,4.5,4.8,4.8,4.7,5.2,6.1,6.3,5.6,4.7,5.2,4.6,5.6,5.4,4.6,5.1,4.3,4.1,3.8,4.1,3.9,3.3,3.1,3.1,2.5,2.6,0.9,1,1.4,1.4,1.2,1.8,2.7,2.8,2.2,1.3,1.7,1.2,2.2,2,1.2,1.7,0.8,0.7,0.4,0.6,0.5,0,0,0,0,0
2,17319,India,Arunachal Pradesh,Kurung Kumey,82220,13.73,11.56,14.92,13.84,15.34,15.67,13.17,15.38,13.15,16.17,13.5,16.83,12.29,12.65,16.22,12.03,11.87,11.47,11.35,10.45,10.42,10.14,11.52,9.03,7.99,6.49,0.9,0.6,1,0.9,1,1,0.8,1,0.8,1.1,0.8,1.2,0.7,0.7,1.1,0.7,0.7,0.6,0.6,0.5,0.5,0.5,0.6,0.4,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17925,India,Uttar Pradesh,Kushinagar,4179611,59.98,63.54,67.35,65.53,66.35,75.18,73.15,79.29,73.72,66.33,69.28,72.76,74.51,67.41,69.68,67.96,66.25,64.58,57.09,54.85,52.88,50.85,57.55,49.22,37.83,37.79,5.4,5.7,6.1,5.9,6,6.9,6.7,7.3,6.7,6,6.3,6.6,6.8,6.1,6.3,6.2,6,5.8,5.1,4.9,4.7,4.5,5.1,4.3,3.2,3.2,2,2.3,2.7,2.5,2.6,3.4,3.2,3.9,3.3,2.6,2.9,3.2,3.4,2.7,2.9,2.7,2.6,2.4,1.7,1.5,1.3,1.1,1.7,0.9,0,0
2,17491,India,Himachal Pradesh,Lahul & Spiti,35197,17.58,18.54,23.27,19.72,19.54,20.98,21.49,23.44,19.11,20.69,21.4,20.17,18.79,19.31,19,17.16,19.08,14.84,16.33,17.12,16.77,14.99,16.52,15.87,11.17,10.11,1.2,1.3,1.8,1.4,1.4,1.6,1.6,1.8,1.4,1.5,1.6,1.5,1.4,1.4,1.4,1.2,1.4,1,1.1,1.2,1.2,1,1.1,1.1,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17351,India,Assam,Lakhimpur,1322875,19.71,19.89,25.08,24,23.86,27.05,22.51,22.92,22.51,23.77,23.74,25.85,23.05,23.08,25.66,21.29,22.03,22.02,19.94,19.76,18.58,16.04,18.64,18.3,18.02,15.83,1.4,1.5,2,1.9,1.8,2.2,1.7,1.8,1.7,1.8,1.8,2,1.8,1.8,2,1.6,1.7,1.7,1.5,1.4,1.3,1.1,1.3,1.3,1.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17926,India,Uttar Pradesh,Lakhimpur Kheri,4696290,46.42,56.28,56.43,49.93,54.26,56.23,60.17,62.76,60.17,50.73,56.65,55.07,64.46,58.95,56.63,56.49,49.19,47.31,44.46,45.2,45.49,39.41,43.62,38.78,30.96,31.79,4.1,5,5,4.4,4.8,5,5.4,5.7,5.4,4.5,5.1,4.9,5.8,5.3,5.1,5,4.3,4.1,3.9,3.9,4,3.4,3.8,3.3,2.5,2.6,0.6,1.6,1.6,1,1.4,1.6,2,2.2,2,1.1,1.6,1.5,2.4,1.9,1.6,1.6,0.9,0.7,0.4,0.5,0.5,0,0.4,0,0,0
2,17376,India,Bihar,Lakhisarai,1257196,58.01,60.91,58.63,57.47,65.92,74.54,73.6,70.43,66.65,65.91,66.4,65.12,67.58,59.71,61.96,59.98,54.84,53.56,46.06,47.78,47.14,45.94,47.21,41.59,37.69,36.93,5.2,5.5,5.3,5.1,6,6.8,6.7,6.4,6,6,6,5.9,6.1,5.4,5.6,5.4,4.9,4.8,4,4.2,4.1,4,4.1,3.6,3.2,3.1,1.8,2,1.8,1.7,2.5,3.4,3.3,3,2.6,2.5,2.6,2.5,2.7,1.9,2.2,2,1.5,1.3,0.6,0.8,0.7,0.6,0.7,0.2,0,0
2,17587,India,Lakshadweep,Lakshadweep,51019,19.56,17.71,19.44,18.77,16.28,21.28,20.97,22.57,19.98,21.76,18.55,18,21.37,20.98,24.76,22.72,22.47,18.29,18.01,18.36,18.24,17.8,15.18,15.22,18.9,16.26,1.4,1.2,1.4,1.3,1.1,1.6,1.6,1.7,1.5,1.6,1.3,1.3,1.6,1.6,1.9,1.7,1.7,1.3,1.3,1.3,1.3,1.3,1,1,1.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
